WazaId	ChargeFrame	AttackLoopFrame	SpawnOrigin	SpawnLocator	SpawnOffsetX	SpawnOffsetY	SpawnOffsetZ	ShotDirection	CorrectTargetType	ImpactMotionSpeed	PlayWazaMoveType	WazaRangeMin	WazaRangeMax	HeightTolerance	EffectiveRange	MinShootNum	MaxShootNum	HitPer	WazaRecastTime	EffectTime	EffectValue	AddMegaPowerValue	PlayedMotionSpeed	OverwriteBulletId1	ReplaceBulletId1	OverwriteBulletId2	ReplaceBulletId2	OverwriteBulletId3	ReplaceBulletId3	OverwriteBulletId4	ReplaceBulletId4	OverwriteBulletId5	ReplaceBulletId5	BulletCorrectScale
3057	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3058	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3059	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3060	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3061	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3062	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3063	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3064	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3065	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3066	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0		1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3012	0	0	0		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5
4	10	20	0	eff_front01	0	0	0.5	0	0	2	1	0.5	2	2	99	5	5	100	6	15	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
6	20	15	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	17	1	1	100	6	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
13	70	15	0	eff_center01	0	0	0	2	0	0.5	3	1	99	0	17	5	5	100	12	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
47	30	20	0	origin	0	0	1	0	0	1	1	0.5	2	2	1	1	1	100	6	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
80	18	33	0	origin	0	0	0	0	0	1	1	0.5	2	2	99	3	3	100	10	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
90	100	30	4	origin	0	0	2	0	0	0.5	3	1	99	0	7	1	1	100	20	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
102	10	30	1	eff_center01	0	0	0	0	0	1	3	1	99	0	99	1	1	100	6	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
130	70	22	0	origin	0	0	0	0	0	1	3	1	99	2	5	1	1	100	12	15	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
138	15	25	1	eff_headcenter01	0	0	0	0	0	1	1	0.5	3	2	5	1	1	100	7	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
143	70	30	0	origin	0	0	0	0	0	1	3	1	99	2	5	1	1	100	10	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
147	20	30	0	eff_rangeattack02	0	0	0	0	0	1	3	0.5	99	0	99	1	1	100	10	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
155	20	45	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	17	2	2	100	7	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
160	25	20	0	eff_center01	0	0	0	0	0	1	0	0	99	0	99	1	1	100	15	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
161	20	15	0	eff_center01	0	0	0	2	0	1	3	1	99	0	12	3	3	100	7	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
176	15	25	1	eff_center01	0	0	0	0	0	1	0	0.5	3	2	99	1	1	100	15	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
206	10	20	0	eff_front01	0	0	0.5	0	0	2	1	0.5	2	2	99	1	1	100	6	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
207	30	20	1	eff_headcenter01	0	0	0	0	0	1	1	0.5	5	2	99	1	1	100	10	20	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
246	15	33	0	origin	0	0	0	0	0	1	1	0.5	2	2	99	1	1	100	6	15	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
252	0	20	2	origin	0	0	0	0	0	2	1	0.5	6.5	2	99	1	1	100	3	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
259	30	20	1	eff_headcenter01	0	0	0	0	0	1	1	0.5	5	2	99	1	1	100	12	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
263	10	20	0	eff_front01	0	0	0.5	0	0	1	1	0.5	1.5	2	99	1	1	100	7	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
295	15	20	0	eff_front01	0	0	0	0	0	1	1	0.5	2	0	7	1	1	100	8	15	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
296	15	20	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	14	1	1	100	8	15	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
299	10	20	0	eff_front01	0	0	0.5	0	0	1	1	0.5	2	0	99	1	1	100	7	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
305	10	20	0	eff_front01	0	0	0.3	0	0	2	1	0.5	2	0	99	1	1	100	6	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
307	35	30	5	origin	0	0	0	0	0	0.5	3	1	99	0	99	1	1	100	20	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
308	35	15	0	eff_rangeattack02	0	0	0	0	0	0.5	3	1	99	0	12	1	1	100	20	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
318	15	33	0	origin	0	0	0	0	0	1	1	0.5	2	2	99	1	1	100	6	15	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
325	1	20	0	eff_front01	0	0	0.5	0	0	2	1	0.5	2	2	99	1	1	100	6	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
329	100	55	0	origin	0	0	0	0	0	0.5	1	0.5	2	2	1	1	1	100	20	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
330	20	70	0	origin	0	0.04	0	0	0	1	1	0	3	2	5	1	1	100	8	15	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
333	20	30	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	12	5	5	100	6	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
338	35	30	5	origin	0	0	0	0	0	0.5	3	1	99	0	99	1	1	100	20	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
402	15	20	0	eff_rangeattack02	0	0	0	2	0	1	1	1.5	3	0	3	4	4	100	7	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
409	10	20	0	eff_front01	0	0	0.5	0	0	2	1	0.5	2	2	99	1	1	100	7	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
410	0	15	0	eff_rangeattack02	0	0	0	0	0	2	3	1	99	0	99	1	1	100	3	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
443	20	20	0	eff_rangeattack02	0	0	0	0	0	1	3	0.5	99	0	12	1	1	100	8	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
451	30	30	0	eff_rangeattack02	0	0	0	0	0	1	3	0	99	0	19	1	1	100	6	15	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
458	10	15	0	eff_front01	0	0	0.5	0	0	1	1	0.5	2	2	99	2	2	100	6	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
463	35	30	5	origin	0	0	0	0	0	1	3	1	99	0	99	1	1	100	12	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
464	35	15	0	eff_rangeattack02	0	0	0	0	1	1	3	1	99	0	12	1	1	100	12	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
466	15	33	0	origin	0	0	0	0	0	1	1	0.5	2	2	99	1	1	100	6	15	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
480	10	20	0	eff_front01	0	0	0.5	0	0	1	1	0.5	2	2	99	1	1	100	7	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
488	20	18	0	origin	0	0	0	0	0	1	1	0	6	0	5	1	1	100	6	8	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
490	10	20	0	origin	0	0	0	0	0	1	1	0.5	2	0	99	1	1	100	6	8	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
491	20	20	0	eff_rangeattack02	0	0	0	0	0	1	3	0.5	99	0	25	1	1	100	7	30	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
503	30	30	0	eff_rangeattack02	0	0	0	0	0	1	3	0	99	0	19	1	1	100	7	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
509	10	20	0	eff_front01	0	0	0.5	0	0	1	1	0.5	2	2	99	1	1	100	6	15	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
524	20	15	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	12	1	1	100	7	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
530	10	15	0	eff_front01	0	0	0.5	0	0	1	1	0.5	2	2	99	2	2	100	6	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
533	10	20	0	eff_front01	0	0	0.5	0	0	1	1	0.5	2	0	99	1	1	100	8	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
533	10	20	0	eff_front01	0	0	0.5	0	0	1	1	0.5	2	0	99	1	1	100	8	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
546	20	15	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	12	1	1	100	12	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
547	0	60	0	origin	0	0	0	0	0	1	0	0.5	2	0	7	1	1	100	30	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
548	10	20	0	eff_front01	0	0	0.5	0	0	1	1	0.5	2	0	99	1	1	100	8	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
618	50	60	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	19	1	1	100	16	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
619	50	15	5	origin	0	0	0	2	0	1	3	1	99	0	99	1	1	100	16	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
620	20	60	7	origin	0	0	0	0	0	1	1	0.5	8	2	7	1	1	100	20	15	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
4018	20	60	0	origin	0	0	0	0	0	1	3	1	99	0	99	1	1	100	20	15	0	0	1	0	0	0	0	0	0	0	0	0	0	1
659	25	30	0	eff_center01	0	0	0	0	0	1	0	0	99	0	99	1	1	100	15	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
660	0	20	2	origin	0	0	0	0	0	2	1	0.5	6.5	2	99	1	1	100	6	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
665	15	0	0	origin	0	0	2	0	0	1	1	0.5	2	0	99	1	1	100	10	15	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
669	70	0	0	eff_rangeattack02	0	0	0	2	0	0.5	3	0	99	0	5	1	1	100	12	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
705	35	60	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	19	1	1	100	10	15	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
706	10	20	0	eff_front01	0	0	0.3	0	0	2	1	0.5	2	2	99	1	1	100	8	15	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
708	20	15	0	eff_front01	0	0	0.5	0	0	1	1	0.5	2	0	99	1	1	100	7	15	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
712	20	15	6	origin	0	0	0	0	0	1	1	0.5	8	0	7	1	1	100	15	15	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
4033	20	15	6	origin	0	0	0	0	0	1	1	0.5	8	0	99	1	1	100	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1
721	10	15	4	origin	0	0	3	0	0	1	1	0.5	3	0	99	1	1	100	10	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
742	10	45	0	eff_center01	0	0	0	0	0	1	1	0.5	2	0	99	2	2	100	10	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	0.8
753	10	20	0	eff_front01	0	0	0	0	0	1	1	0.5	2	2	99	1	1	100	12	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
783	10	20	0	origin	0	0	0	0	0	1	1	0	6	0	5	1	1	100	15	15	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
786	12	30	0	origin	0	0	0	0	0	1	1	0.5	2	2	5	1	1	100	8	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
794	35	20	0	origin	0	0	0	0	0	1	1	0	6	2	5	1	1	100	20	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
796	35	45	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	12	1	1	100	20	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
799	20	20	0	eff_rangeattack02	0	0	0	0	0	1	3	0.5	99	0	12	5	5	100	6	15	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
800	70	45	0	eff_rangeattack02	0	0	0	0	0	1	3	0	99	0	19	1	1	100	12	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
813	10	33	0	origin	0	0	0	0	0	1	1	0.5	1.5	2	99	3	3	100	10	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
814	10	15	0	eff_front01	0	0	0.5	0	0	1	1	0.5	2	2	99	2	2	100	6	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
815	20	15	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	7	1	1	100	7	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
830	10	20	4	origin	0	0	2	0	0	1	1	0.5	1.5	2	99	1	1	100	10	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
4036	30	30	1	origin	0	0	0	2	0	1	3	0.5	99	0	99	1	1	100	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
839	10	20	0	eff_front01	0	0	0	0	0	1	1	0.5	2	0	7	1	1	100	8	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
854	1	20	0	eff_front01	0	0	1	0	0	1	1	0.5	1.5	0	99	1	1	100	8	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
856	20	30	1	origin	0	5	0	2	1	1	3	1	99	0	99	1	1	100	8	15	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
858	20	20	0	eff_rangeattack02	0	0	0	0	0	1	3	0.5	99	0	14	1	1	100	12	30	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
862	15	19	0	origin	0	0	0	0	0	1	1	0	6	2	5	1	1	100	12	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
864	20	30	1	eff_center01	0	7	0	0	0	1	3	1	99	0	99	1	1	100	8	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
4001	0	0	0		0	0	0	2	0	0	0	0	99	0	99	1	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
866	10	20	0	eff_center01	0	0	0	0	0	1	1	0.5	1	2	99	1	1	100	6	15	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
874	15	15	0	origin	0	0	0	0	0	1	1	0.5	2	0	7	1	1	100	10	15	0	5.75	1	0	0	0	0	0	0	0	0	0	0	0.9
880	10	0	4	eff_rangeattack02	0	0	0	0	0	1	0	0.5	3	2	99	1	1	100	12	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
885	20	18	0	origin	0	0	0	0	0	1	1	0	6	0	5	1	1	100	6	8	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
886	20	20	0	eff_rangeattack02	0	0	0	0	0	1	3	0.5	99	0	25	1	1	100	7	8	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
889	1	20	0	eff_front01	0	0	0.5	0	0	2	1	0.5	2	0	99	1	1	100	8	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
890	20	30	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	12	1	1	100	12	15	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1.5
891	15	25	0	eff_front01	0	0	0.5	0	0	1	1	0.5	2	2	99	1	1	100	9	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
893	15	0	0	origin	0	0	2	0	0	1	1	0.5	2	0	99	1	1	100	30	0	0	5.75	1	0	0	0	0	0	0	0	0	0	0	1
1004	10	20	0	eff_front01	0	0	0.5	0	0	2	1	0.5	2	2	99	5	5	100	6	18	0	0	1	2756	2732	2900	2791	0	0	0	0	0	0	1.3
1006	20	15	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	17	1	1	100	6	0	0	0	1	2418	2256	0	0	0	0	0	0	0	0	1.5
1013	50	15	0	eff_center01	0	0	0	2	0	0.5	3	1	99	0	17	5	5	100	12	0	0	0	1	2757	2733	0	0	0	0	0	0	0	0	1.3
1047	30	20	0	origin	0	0	1	0	0	1	1	0.5	2	2	1	1	1	100	6	0	0	0	1	2419	76	0	0	0	0	0	0	0	0	1.5
1080	18	33	0	origin	0	0	0	0	0	1	1	0.5	2	2	99	3	3	100	10	0	0	0	1	2758	2734	0	0	0	0	0	0	0	0	1.3
1090	90	30	4	origin	0	0	2	0	0	0.5	3	1	99	0	7	1	1	100	20	0	0	0	1	2759	102	2909	2800	0	0	0	0	0	0	1.4
1102	5	30	1	eff_center01	0	0	0	0	0	1	3	1	99	0	99	1	1	100	6	0	0	0	1	2420	2257	0	0	0	0	0	0	0	0	1
1130	50	22	0	origin	0	0	0	0	0	1	3	1	99	2	5	1	1	100	12	18	0	0	1	2760	2735	2912	2803	0	0	0	0	0	0	1.3
1138	15	25	1	eff_headcenter01	0	0	0	0	0	1	1	0.5	3	2	5	1	1	100	7	0	0	0	1	2421	126	2480	2301	0	0	0	0	0	0	1.3
1143	50	30	0	origin	0	0	0	0	0	1	3	1	99	2	5	1	1	100	10	0	0	0	1	2761	127	2915	2806	0	0	0	0	0	0	1.3
1147	20	30	0	eff_rangeattack02	0	0	0	0	0	1	3	0.5	99	0	99	1	1	100	10	0	0	0	1	2422	2258	2481	2302	0	0	0	0	0	0	1.4
1155	20	45	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	17	2	2	100	7	0	0	0	1	2423	2259	0	0	0	0	0	0	0	0	1.4
1160	20	20	0	eff_center01	0	0	0	0	0	1	0	0	99	0	99	1	1	100	10	15	0	0	1	2424	2260	0	0	0	0	0	0	0	0	1
1161	20	15	0	eff_center01	0	0	0	2	0	1	3	1	99	0	12	3	3	100	7	0	0	0	1	2762	2736	2918	2809	2919	2810	0	0	0	0	1.3
1176	10	25	1	eff_center01	0	0	0	0	0	1	0	0.5	3	2	99	1	1	100	10	15	0	0	1	2425	2261	0	0	0	0	0	0	0	0	1
1206	1	20	0	eff_front01	0	0	0.5	0	0	2	1	0.5	2	2	99	1	1	100	6	0	0	0	1	511	338	2485	2306	0	0	0	0	0	0	1.3
1207	15	20	1	eff_headcenter01	0	0	0	0	0	1	1	0.5	5	2	99	1	1	100	5	20	0	0	1	2426	146	0	0	0	0	0	0	0	0	1
1246	15	33	0	origin	0	0	0	0	0	1	1	0.5	2	2	99	1	1	100	6	18	0	0	1	2763	2737	0	0	0	0	0	0	0	0	1.5
1252	0	20	2	origin	0	0	0	0	0	2	1	0.5	6.5	2	99	1	1	100	3	0	0	0	1	2764	2738	0	0	0	0	0	0	0	0	1.3
1259	15	20	1	eff_headcenter01	0	0	0	0	0	1	1	0.5	5	2	99	1	1	100	10	0	0	0	1	2427	2262	0	0	0	0	0	0	0	0	1
1263	10	20	0	eff_front01	0	0	0.5	0	0	1	1	0.5	1.5	2	99	1	1	100	7	0	0	0	1	2428	169	2488	2309	0	0	0	0	0	0	1.3
1295	15	20	0	eff_front01	0	0	0	0	0	1	1	0.5	2	0	7	1	1	100	8	18	0	0	1	2429	178	0	0	0	0	0	0	0	0	1.4
1296	15	20	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	14	1	1	100	8	18	0	0	1	2430	179	0	0	0	0	0	0	0	0	1.3
1299	10	20	0	eff_front01	0	0	0.5	0	0	1	1	0.5	2	0	99	1	1	100	7	0	0	0	1	2431	180	2491	2312	0	0	0	0	0	0	1.3
1305	10	20	0	eff_front01	0	0	0.3	0	0	2	1	0.5	2	0	99	1	1	100	6	0	0	0	1	2432	182	2492	2313	0	0	0	0	0	0	1.3
1307	35	30	5	origin	0	0	0	0	0	0.5	3	1	99	0	99	1	1	100	20	0	0	0	1	2765	183	2927	2818	0	0	0	0	0	0	1.3
1308	35	15	0	eff_rangeattack02	0	0	0	0	0	0.5	3	1	99	0	12	1	1	100	20	0	0	0	1	2766	184	2930	2821	0	0	0	0	0	0	1.3
1318	15	33	0	origin	0	0	0	0	0	1	1	0.5	2	2	99	1	1	100	6	18	0	0	1	2767	2739	0	0	0	0	0	0	0	0	1.5
1325	1	20	0	eff_front01	0	0	0.5	0	0	2	1	0.5	2	2	99	1	1	100	6	0	0	0	1	2433	2263	2493	2314	0	0	0	0	0	0	1.3
1329	90	55	0	origin	0	0	0	0	0	0.5	1	0.5	2	2	1	1	1	100	20	0	0	0	1	2768	191	2936	2827	0	0	0	0	0	0	1.4
1330	20	70	0	origin	0	0.04	0	0	0	1	1	0	3	2	5	1	1	100	8	18	0	0	1	2769	2740	0	0	0	0	0	0	0	0	1.3
1333	20	30	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	12	5	5	100	6	0	0	0	1	2770	192	0	0	0	0	0	0	0	0	1.4
1338	35	30	5	origin	0	0	0	0	0	0.5	3	1	99	0	99	1	1	100	20	18	0	0	1	2771	195	2945	2836	0	0	0	0	0	0	1.3
1402	15	20	0	eff_rangeattack02	0	0	0	2	0	1	1	1.5	3	0	3	4	4	100	7	0	0	0	1	2772	2741	2948	2839	0	0	0	0	0	0	1.4
1409	10	20	0	eff_front01	0	0	0.5	0	0	2	1	0.5	2	2	99	1	1	100	7	0	0	0	1	2773	2742	2951	2842	0	0	0	0	0	0	1.3
1410	0	15	0	eff_rangeattack02	0	0	0	0	0	2	3	1	99	0	99	1	1	100	3	0	0	0	1	2774	2743	0	0	0	0	0	0	0	0	1.3
1443	20	20	0	eff_rangeattack02	0	0	0	0	0	1	3	0.5	99	0	12	1	1	100	8	0	0	0	1	2775	2744	2957	2848	0	0	0	0	0	0	1.5
1451	30	30	0	eff_rangeattack02	0	0	0	0	0	1	3	0	99	0	19	1	1	100	6	18	0	0	1	2776	2745	0	0	0	0	0	0	0	0	1.5
1458	10	15	0	eff_front01	0	0	0.5	0	0	1	1	0.5	2	2	99	2	2	100	6	0	0	0	1	2777	2746	2963	2854	2964	2855	0	0	0	0	1.3
1463	35	30	5	origin	0	0	0	0	0	1	3	1	99	0	99	1	1	100	12	0	0	0	1	2434	250	2494	2315	0	0	0	0	0	0	1.2
1464	35	15	0	eff_rangeattack02	0	0	0	0	1	1	3	1	99	0	12	1	1	100	9	0	0	0	1	2435	251	2495	2316	0	0	0	0	0	0	1.4
1466	15	33	0	origin	0	0	0	0	0	1	1	0.5	2	2	99	1	1	100	6	18	0	0	1	2778	2747	0	0	0	0	0	0	0	0	1.5
1480	10	20	0	eff_front01	0	0	0.5	0	0	1	1	0.5	2	2	99	1	1	100	7	0	0	0	1	2779	2748	2969	2860	0	0	0	0	0	0	1.3
1488	20	18	0	origin	0	0	0	0	0	1	1	0	6	0	5	1	1	100	6	11	0	0	1	2436	256	2496	2317	0	0	0	0	0	0	1.2
1490	10	20	0	origin	0	0	0	0	0	1	1	0.5	2	0	99	1	1	100	6	11	0	0	1	2437	257	2497	2318	0	0	0	0	0	0	1.3
1491	20	20	0	eff_rangeattack02	0	0	0	0	0	1	3	0.5	99	0	25	1	1	100	7	33	0	0	1	2780	2749	2972	2863	0	0	0	0	0	0	1.3
1503	30	30	0	eff_rangeattack02	0	0	0	0	0	1	3	0	99	0	19	1	1	100	7	0	0	0	1	2781	2750	0	0	0	0	0	0	0	0	3
1509	10	20	0	eff_front01	0	0	0.5	0	0	1	1	0.5	2	2	99	1	1	100	6	18	0	0	1	2438	2264	2498	2319	0	0	0	0	0	0	1.2
1524	20	15	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	12	1	1	100	7	0	0	0	1	2782	2751	2978	2869	0	0	0	0	0	0	1.3
1530	10	15	0	eff_front01	0	0	0.5	0	0	1	1	0.5	2	2	99	2	2	100	6	0	0	0	1	2783	2752	2981	2872	2982	2873	0	0	0	0	1.3
1533	10	20	0	eff_front01	0	0	0.5	0	0	1	1	0.5	2	0	99	1	1	100	8	0	0	0	1	2439	265	2499	2320	0	0	0	0	0	0	1.3
1533	10	20	0	eff_front01	0	0	0.5	0	0	1	1	0.5	2	0	99	1	1	100	8	0	0	0	1	2559	2380	2499	2320	0	0	0	0	0	0	1.3
1546	20	15	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	12	1	1	100	12	0	0	0	1	2440	2265	2500	2321	2560	2381	2694	2692	2695	2693	1.5
1547	0	60	0	origin	0	0	0	0	0	1	0	0.5	2	0	7	1	1	100	30	0	0	0	1	2441	2266	0	0	0	0	0	0	0	0	1.5
1548	10	20	0	eff_front01	0	0	0.5	0	0	1	1	0.5	2	0	99	1	1	100	8	0	0	0	1	2442	2267	2502	2323	0	0	0	0	0	0	1.3
1618	50	60	0	eff_rangeattack02	0	0	0	0	0	1	3	1	99	0	19	1	1	100	16	0	0	0	1	2443	2268	0	0	0	0	0	0	0	0	1
1619	50	15	5	origin	0	0	0	2	0	1	3	1	99	0	99	1	1	100	16	0	0	0	1	2444	2269	2504	2325	0	0	0	0	0	0	1.3
1620	20	60	7	origin	0	0	0	0	0	1	1	0.5	8	2	7	1	1	100	20	15	0	0	1	2445	302	0	0	0	0	0	0	0	0	1.1
4019	20	60	0	origin	0	0	0	0	0	1	3	1	99	0	99	1	1	100	20	15	0	0	1	2505	2326	0	0	0	0	0	0	0	0	1.1
1659	25	30	0	eff_center01	0	0	0	0	0	1	0	0	99	0	99	1	1	100	15	0	0	0	1	2446	2270	0	0	0	0	0	0	0	0	1
1660	0	20	2	origin	0	0	0	0	0	2	1	0.5	6.5	2	99	1	1	100	6	0	0	0	1	2447	2271	0	0	0	0	0	0	0	0	1.2
1665	15	0	0	origin	0	0	2	0	0	1	1	0.5	2	0	99	1	1	100	10	15	0	0	1	2448	2272	2508	2329	2683	2671	0	0	0	0	1.3
1669	15	0	0	eff_rangeattack02	0	0	0	2	0	0.5	3	0	99	0	5	1	1	100	12	0	0	0	1	2784	305	0	0	0	0	0	0	0	0	1.3
